X,Y,FID,CountyName,PopulationCensus16,IGEasting,IGNorthing,Lat,Long,UniqueGeographicIdentifier,ConfirmedCovidCases,PopulationProportionCovidCases,ConfirmedCovidDeaths,TimeStampDate
-8.98889999999994,52.8917000000001,4059,Clare,118817,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,399,335.810532162906,,2020/08/03 00:00:00+00
-8.63719999999995,51.9517000000001,4060,Cork,542868,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1570,289.204742220945,,2020/08/03 00:00:00+00
-7.95999999999998,54.8989,4061,Donegal,159192,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,475,298.381828232574,,2020/08/03 00:00:00+00
-6.29199999999997,53.3605000000001,4062,Dublin,1347359,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,12562,932.342456613271,,2020/08/03 00:00:00+00
-8.73619999999994,53.3705,4063,Galway,258058,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,498,192.979872741787,,2020/08/03 00:00:00+00
-9.56499999999994,52.1689000000001,4064,Kerry,147707,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,317,214.614067038123,,2020/08/03 00:00:00+00
-6.78369999999995,53.2380000000001,4065,Kildare,222504,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1653,742.9079926653,,2020/08/03 00:00:00+00
-7.21749999999997,52.5816,4066,Kilkenny,99232,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,361,363.793937439536,,2020/08/03 00:00:00+00
-7.34229999999997,52.9952000000001,4067,Laois,84697,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,308,363.649243774868,,2020/08/03 00:00:00+00
-7.99389999999994,54.1261000000001,4068,Leitrim,32044,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,87,271.501685182874,,2020/08/03 00:00:00+00
-8.74119999999994,52.5255000000001,4069,Limerick,194899,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,608,311.95644923781,,2020/08/03 00:00:00+00
-7.69519999999994,53.7325000000001,4070,Longford,40873,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,288,704.62163286277,,2020/08/03 00:00:00+00
-6.48699999999997,53.9161,4071,Louth,128884,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,796,617.609633468856,,2020/08/03 00:00:00+00
-9.25369999999998,53.9191000000001,4072,Mayo,130507,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,582,445.953090638816,,2020/08/03 00:00:00+00
-6.71499999999997,53.6851,4073,Meath,195044,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,828,424.519595578434,,2020/08/03 00:00:00+00
-6.94519999999994,54.1857000000001,4074,Monaghan,61386,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,542,882.937477600756,,2020/08/03 00:00:00+00
-7.66069999999996,53.2632,4075,Offaly,77961,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,502,643.911699439463,,2020/08/03 00:00:00+00
-8.27349999999996,53.8008,4076,Roscommon,64544,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,349,540.716410510659,,2020/08/03 00:00:00+00
-8.53449999999998,54.1581,4077,Sligo,65535,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,151,230.411230640116,,2020/08/03 00:00:00+00
-7.92059999999998,52.6407,4078,Tipperary,159553,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,548,343.459540090127,,2020/08/03 00:00:00+00
-7.49349999999993,52.2035000000001,4079,Waterford,116176,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,162,139.44360280953,,2020/08/03 00:00:00+00
-7.42189999999994,53.5524,4080,Westmeath,88770,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,670,754.75949081897,,2020/08/03 00:00:00+00
-6.50369999999998,52.5164,4081,Wexford,149722,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,224,149.610611666956,,2020/08/03 00:00:00+00
-6.34419999999994,53.0205,4082,Wicklow,142425,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,706,495.699490960154,,2020/08/03 00:00:00+00
-6.83669999999995,52.7168,4083,Carlow,56932,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,174,305.627766458231,,2020/08/04 00:00:00+00
-7.29369999999994,53.9878,4084,Cavan,76176,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,879,1153.90674228103,,2020/08/04 00:00:00+00
-8.98889999999994,52.8917000000001,4085,Clare,118817,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,399,335.810532162906,,2020/08/04 00:00:00+00
-8.63719999999995,51.9517000000001,4086,Cork,542868,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1572,289.573155905303,,2020/08/04 00:00:00+00
-7.95999999999998,54.8989,4087,Donegal,159192,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,480,301.522689582391,,2020/08/04 00:00:00+00
-6.29199999999997,53.3605000000001,4088,Dublin,1347359,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,12566,932.639333689091,,2020/08/04 00:00:00+00
-8.73619999999994,53.3705,4089,Galway,258058,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,498,192.979872741787,,2020/08/04 00:00:00+00
-9.56499999999994,52.1689000000001,4090,Kerry,147707,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,317,214.614067038123,,2020/08/04 00:00:00+00
-6.78369999999995,53.2380000000001,4091,Kildare,222504,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1663,747.402293891346,,2020/08/04 00:00:00+00
-7.21749999999997,52.5816,4092,Kilkenny,99232,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,361,363.793937439536,,2020/08/04 00:00:00+00
-7.34229999999997,52.9952000000001,4093,Laois,84697,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,308,363.649243774868,,2020/08/04 00:00:00+00
-7.99389999999994,54.1261000000001,4094,Leitrim,32044,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,87,271.501685182874,,2020/08/04 00:00:00+00
-8.74119999999994,52.5255000000001,4095,Limerick,194899,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,611,313.495708033392,,2020/08/04 00:00:00+00
-7.69519999999994,53.7325000000001,4096,Longford,40873,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,288,704.62163286277,,2020/08/04 00:00:00+00
-6.48699999999997,53.9161,4097,Louth,128884,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,797,618.385524968188,,2020/08/04 00:00:00+00
-9.25369999999998,53.9191000000001,4098,Mayo,130507,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,582,445.953090638816,,2020/08/04 00:00:00+00
-6.71499999999997,53.6851,4099,Meath,195044,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,831,426.057710055167,,2020/08/04 00:00:00+00
-6.94519999999994,54.1857000000001,4100,Monaghan,61386,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,542,882.937477600756,,2020/08/04 00:00:00+00
-7.66069999999996,53.2632,4101,Offaly,77961,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,505,647.75977732456,,2020/08/04 00:00:00+00
-8.27349999999996,53.8008,4102,Roscommon,64544,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,349,540.716410510659,,2020/08/04 00:00:00+00
-8.53449999999998,54.1581,4103,Sligo,65535,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,153,233.463035019455,,2020/08/04 00:00:00+00
-7.92059999999998,52.6407,4104,Tipperary,159553,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,549,344.086291075693,,2020/08/04 00:00:00+00
-7.49349999999993,52.2035000000001,4105,Waterford,116176,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,162,139.44360280953,,2020/08/04 00:00:00+00
-7.42189999999994,53.5524,4106,Westmeath,88770,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,670,754.75949081897,,2020/08/04 00:00:00+00
-6.50369999999998,52.5164,4107,Wexford,149722,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,235,156.95756134703,,2020/08/04 00:00:00+00
-6.34419999999994,53.0205,4108,Wicklow,142425,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,707,496.401614885027,,2020/08/04 00:00:00+00
-6.83669999999995,52.7168,4109,Carlow,56932,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,174,305.627766458231,,2020/08/05 00:00:00+00
-7.29369999999994,53.9878,4110,Cavan,76176,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,879,1153.90674228103,,2020/08/05 00:00:00+00
-8.98889999999994,52.8917000000001,4111,Clare,118817,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,401,337.493792975753,,2020/08/05 00:00:00+00
-8.63719999999995,51.9517000000001,4112,Cork,542868,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1575,290.12577643184,,2020/08/05 00:00:00+00
-7.95999999999998,54.8989,4113,Donegal,159192,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,481,302.150861852354,,2020/08/05 00:00:00+00
-6.29199999999997,53.3605000000001,4114,Dublin,1347359,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,12571,933.010430033866,,2020/08/05 00:00:00+00
-8.73619999999994,53.3705,4115,Galway,258058,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,499,193.367382526409,,2020/08/05 00:00:00+00
-9.56499999999994,52.1689000000001,4116,Kerry,147707,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,317,214.614067038123,,2020/08/05 00:00:00+00
-6.78369999999995,53.2380000000001,4117,Kildare,222504,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1682,755.941466220832,,2020/08/05 00:00:00+00
-7.21749999999997,52.5816,4118,Kilkenny,99232,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,361,363.793937439536,,2020/08/05 00:00:00+00
-7.34229999999997,52.9952000000001,4119,Laois,84697,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,316,373.094678678111,,2020/08/05 00:00:00+00
-7.99389999999994,54.1261000000001,4120,Leitrim,32044,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,87,271.501685182874,,2020/08/05 00:00:00+00
-8.74119999999994,52.5255000000001,4121,Limerick,194899,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,614,315.034966828973,,2020/08/05 00:00:00+00
-7.69519999999994,53.7325000000001,4122,Longford,40873,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,288,704.62163286277,,2020/08/05 00:00:00+00
-6.48699999999997,53.9161,4123,Louth,128884,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,798,619.161416467521,,2020/08/05 00:00:00+00
-9.25369999999998,53.9191000000001,4124,Mayo,130507,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,582,445.953090638816,,2020/08/05 00:00:00+00
-6.71499999999997,53.6851,4125,Meath,195044,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,832,426.570414880745,,2020/08/05 00:00:00+00
-6.94519999999994,54.1857000000001,4126,Monaghan,61386,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,542,882.937477600756,,2020/08/05 00:00:00+00
-7.66069999999996,53.2632,4127,Offaly,77961,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,529,678.544400405331,,2020/08/05 00:00:00+00
-8.27349999999996,53.8008,4128,Roscommon,64544,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,349,540.716410510659,,2020/08/05 00:00:00+00
-8.53449999999998,54.1581,4129,Sligo,65535,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,153,233.463035019455,,2020/08/05 00:00:00+00
-7.92059999999998,52.6407,4130,Tipperary,159553,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,549,344.086291075693,,2020/08/05 00:00:00+00
-7.49349999999993,52.2035000000001,4131,Waterford,116176,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,162,139.44360280953,,2020/08/05 00:00:00+00
-7.42189999999994,53.5524,4132,Westmeath,88770,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,670,754.75949081897,,2020/08/05 00:00:00+00
-6.50369999999998,52.5164,4133,Wexford,149722,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,237,158.293370379771,,2020/08/05 00:00:00+00
-6.34419999999994,53.0205,4134,Wicklow,142425,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,707,496.401614885027,,2020/08/05 00:00:00+00
-6.83669999999995,52.7168,4135,Carlow,56932,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,175,307.384247874657,,2020/08/06 00:00:00+00
-7.29369999999994,53.9878,4136,Cavan,76176,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,881,1156.53224112581,,2020/08/06 00:00:00+00
-8.98889999999994,52.8917000000001,4137,Clare,118817,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,402,338.335423382176,,2020/08/06 00:00:00+00
-8.63719999999995,51.9517000000001,4138,Cork,542868,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1575,290.12577643184,,2020/08/06 00:00:00+00
-7.95999999999998,54.8989,4139,Donegal,159192,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,485,304.663550932208,,2020/08/06 00:00:00+00
-6.29199999999997,53.3605000000001,4140,Dublin,1347359,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,12576,933.381526378642,,2020/08/06 00:00:00+00
-8.73619999999994,53.3705,4141,Galway,258058,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,499,193.367382526409,,2020/08/06 00:00:00+00
-9.56499999999994,52.1689000000001,4142,Kerry,147707,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,317,214.614067038123,,2020/08/06 00:00:00+00
-6.78369999999995,53.2380000000001,4143,Kildare,222504,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1717,771.671520511991,,2020/08/06 00:00:00+00
-7.21749999999997,52.5816,4144,Kilkenny,99232,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,362,364.801676878426,,2020/08/06 00:00:00+00
-7.34229999999997,52.9952000000001,4145,Laois,84697,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,321,378.998075492638,,2020/08/06 00:00:00+00
-7.99389999999994,54.1261000000001,4146,Leitrim,32044,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,87,271.501685182874,,2020/08/06 00:00:00+00
-8.74119999999994,52.5255000000001,4147,Limerick,194899,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,616,316.06113935936,,2020/08/06 00:00:00+00
-7.69519999999994,53.7325000000001,4148,Longford,40873,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,288,704.62163286277,,2020/08/06 00:00:00+00
-6.48699999999997,53.9161,4149,Louth,128884,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,800,620.713199466187,,2020/08/06 00:00:00+00
-9.25369999999998,53.9191000000001,4150,Mayo,130507,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,582,445.953090638816,,2020/08/06 00:00:00+00
-6.71499999999997,53.6851,4151,Meath,195044,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,836,428.621234183056,,2020/08/06 00:00:00+00
-6.94519999999994,54.1857000000001,4152,Monaghan,61386,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,543,884.566513537289,,2020/08/06 00:00:00+00
-7.66069999999996,53.2632,4153,Offaly,77961,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,555,711.894408742833,,2020/08/06 00:00:00+00
-8.27349999999996,53.8008,4154,Roscommon,64544,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,349,540.716410510659,,2020/08/06 00:00:00+00
-8.53449999999998,54.1581,4155,Sligo,65535,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,153,233.463035019455,,2020/08/06 00:00:00+00
-7.92059999999998,52.6407,4156,Tipperary,159553,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,549,344.086291075693,,2020/08/06 00:00:00+00
-7.49349999999993,52.2035000000001,4157,Waterford,116176,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,162,139.44360280953,,2020/08/06 00:00:00+00
-7.42189999999994,53.5524,4158,Westmeath,88770,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,670,754.75949081897,,2020/08/06 00:00:00+00
-6.50369999999998,52.5164,4159,Wexford,149722,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,243,162.300797477993,,2020/08/06 00:00:00+00
-6.34419999999994,53.0205,4160,Wicklow,142425,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,709,497.805862734773,,2020/08/06 00:00:00+00
-6.83669999999995,52.7168,4161,Carlow,56932,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,179,314.410173540364,,2020/08/07 00:00:00+00
-7.29369999999994,53.9878,4162,Cavan,76176,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,882,1157.8449905482,,2020/08/07 00:00:00+00
-8.98889999999994,52.8917000000001,4163,Clare,118817,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,404,340.018684195023,,2020/08/07 00:00:00+00
-8.63719999999995,51.9517000000001,4164,Cork,542868,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1581,291.231017484913,,2020/08/07 00:00:00+00
-7.95999999999998,54.8989,4165,Donegal,159192,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,486,305.291723202171,,2020/08/07 00:00:00+00
-6.29199999999997,53.3605000000001,4166,Dublin,1347359,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,12601,935.237008102518,,2020/08/07 00:00:00+00
-8.73619999999994,53.3705,4167,Galway,258058,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,500,193.754892311031,,2020/08/07 00:00:00+00
-9.56499999999994,52.1689000000001,4168,Kerry,147707,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,317,214.614067038123,,2020/08/07 00:00:00+00
-6.78369999999995,53.2380000000001,4169,Kildare,222504,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1826,820.659403875885,,2020/08/07 00:00:00+00
-7.21749999999997,52.5816,4170,Kilkenny,99232,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,363,365.809416317317,,2020/08/07 00:00:00+00
-7.34229999999997,52.9952000000001,4171,Laois,84697,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,322,380.178754855544,,2020/08/07 00:00:00+00
-7.99389999999994,54.1261000000001,4172,Leitrim,32044,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,87,271.501685182874,,2020/08/07 00:00:00+00
-8.74119999999994,52.5255000000001,4173,Limerick,194899,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,617,316.574225624554,,2020/08/07 00:00:00+00
-7.69519999999994,53.7325000000001,4174,Longford,40873,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,288,704.62163286277,,2020/08/07 00:00:00+00
-6.48699999999997,53.9161,4175,Louth,128884,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,800,620.713199466187,,2020/08/07 00:00:00+00
-9.25369999999998,53.9191000000001,4176,Mayo,130507,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,583,446.719333062594,,2020/08/07 00:00:00+00
-6.71499999999997,53.6851,4177,Meath,195044,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,842,431.697463136523,,2020/08/07 00:00:00+00
-6.94519999999994,54.1857000000001,4178,Monaghan,61386,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,543,884.566513537289,,2020/08/07 00:00:00+00
-7.66069999999996,53.2632,4179,Offaly,77961,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,562,720.873257141391,,2020/08/07 00:00:00+00
-8.27349999999996,53.8008,4180,Roscommon,64544,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,350,542.265741199802,,2020/08/07 00:00:00+00
-8.53449999999998,54.1581,4181,Sligo,65535,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,153,233.463035019455,,2020/08/07 00:00:00+00
-7.92059999999998,52.6407,4182,Tipperary,159553,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,550,344.713042061259,,2020/08/07 00:00:00+00
-7.49349999999993,52.2035000000001,4183,Waterford,116176,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,162,139.44360280953,,2020/08/07 00:00:00+00
-7.42189999999994,53.5524,4184,Westmeath,88770,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,670,754.75949081897,,2020/08/07 00:00:00+00
-6.50369999999998,52.5164,4185,Wexford,149722,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,244,162.968701994363,,2020/08/07 00:00:00+00
-6.34419999999994,53.0205,4186,Wicklow,142425,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,710,498.507986659645,,2020/08/07 00:00:00+00
-6.83669999999995,52.7168,4187,Carlow,56932,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,179,314.410173540364,,2020/08/08 00:00:00+00
-7.29369999999994,53.9878,4188,Cavan,76176,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,882,1157.8449905482,,2020/08/08 00:00:00+00
-8.98889999999994,52.8917000000001,4189,Clare,118817,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,404,340.018684195023,,2020/08/08 00:00:00+00
