No Intervention,School Closure,Intense Lockdown,Relax Intervention 1,Relax Intervention 2,Relax Intervention 3,Lockdown Level 2,Lockdown Level 3,Lockdown Level 5,Pre-christmas Level 3,Holiday period,After-christmas Level 5
1.197854013,1.825361418,0.172609089,0.070580405,0.115804783,0.457414428,0.426993304,0.304098677,0.145835133,0.848382381,0.814259235,0.053661415
1.07041636,2.220142471,0.136919379,0.099933595,0.108900218,0.444707536,0.410996169,0.346294935,0.129363021,1.065095949,0.593196471,0.004819969
0.985184708,2.167457006,0.147532868,0.047375661,0.196166507,0.411041136,0.482210805,0.287553439,0.183632438,0.687890495,0.843378821,0.01451415
0.918193597,2.16552664,0.160672464,0.060102526,0.174363661,0.384140203,0.512119219,0.297904252,0.152324554,0.79260447,0.854602482,0.018333104
1.212540944,1.901735074,0.155974073,0.085190505,0.183580997,0.374933861,0.495085485,0.336392446,0.10940315,1.087874807,0.540798327,0.02730341
1.160239586,1.875636672,0.158017824,0.116688108,0.101062934,0.422460591,0.453658896,0.338681231,0.141114125,0.883261926,0.694410786,0.006674175
1.106425582,2.076525403,0.158218721,0.024722099,0.180277826,0.403304523,0.499487827,0.306746594,0.128247266,1.011064416,0.712910309,0.003977485
0.961935848,2.232330557,0.143927242,0.041520795,0.231628613,0.41389834,0.39963544,0.37687675,0.127964793,0.961163719,0.654725859,0.049623626
0.833838619,2.38424183,0.14922595,0.046057985,0.129680587,0.462155305,0.436132405,0.302796095,0.173732723,0.79893915,0.731615843,0.021828324
1.098657653,2.077359256,0.155550039,0.074477888,0.208105898,0.375971025,0.443026333,0.348597587,0.112241523,1.126021949,0.655469172,0.012611838
0.974064944,2.09561565,0.167447572,0.031978717,0.163904842,0.39590361,0.541252366,0.323796966,0.12341734,0.867369772,0.793150455,0.021479278
1.572904077,1.743772798,0.129842153,0.062448237,0.132231356,0.483738737,0.382790607,0.359852171,0.121711158,1.014116459,0.654361281,0.013201244
0.752924185,2.194435264,0.172155715,0.066151108,0.184669719,0.368925907,0.513757105,0.315273732,0.141100796,0.931159865,0.667113067,0.021886223
1.147131057,2.068777334,0.151882258,0.059310153,0.230824681,0.36328447,0.501523482,0.274718882,0.18671715,0.69971589,0.835933909,0.018283071
0.973304429,2.146147959,0.150848343,0.049716814,0.176208844,0.430764682,0.428875651,0.351615464,0.150135568,0.781841289,0.842494316,0.066560422
1.281278991,2.06364673,0.137612218,0.055543881,0.180261428,0.431417277,0.433140811,0.330398054,0.160932373,0.754466222,0.778084425,0.009817868
0.957653597,2.29040639,0.131689723,0.080511615,0.149063749,0.429387415,0.441968225,0.333546849,0.161514591,0.739549955,0.675544194,0.118014472
0.710841111,2.333118377,0.173780256,0.044146668,0.150292887,0.415889817,0.456927876,0.367185218,0.120303872,0.872044357,0.74445634,0.003914169
1.150900494,2.071967894,0.139657876,0.056281527,0.190750176,0.421456176,0.445241534,0.314038453,0.159838987,0.842080055,0.69766699,0.019003955
0.788215722,2.264320636,0.158051923,0.133478069,0.130983426,0.374241907,0.531770293,0.290123708,0.121385822,1.119220177,0.589889992,0.012803015
0.943785899,2.030889081,0.171767611,0.051445672,0.138693938,0.408018782,0.510448344,0.311246825,0.162065543,0.718814685,0.808831781,0.024300501
1.029221857,2.091273555,0.152873501,0.049493875,0.186449909,0.427812229,0.450155031,0.320804163,0.13581092,0.896113928,0.734314442,0.011981521
1.034352476,2.000754307,0.177808951,0.056753719,0.177781036,0.366671974,0.533480626,0.291857706,0.142043964,0.854581526,0.731778208,0.043506212
1.144022476,1.98255852,0.161409432,0.089310044,0.132607686,0.392410675,0.513907479,0.28432484,0.17637403,0.831147478,0.564275211,0.034596078
1.010704988,2.211625738,0.145095436,0.060352251,0.151952105,0.427266021,0.461953214,0.329133949,0.146954027,0.84827263,0.755560963,0.020264188
1.156427158,1.996244388,0.139559933,0.070579844,0.191226031,0.43392082,0.422729835,0.327185745,0.151549799,0.782766602,0.787714407,0.018198541
1.046743702,2.151829217,0.139582515,0.094922711,0.098906219,0.490283844,0.408763996,0.306011715,0.17988894,0.614081528,0.840124043,0.079584393
1.025045743,2.064900296,0.140776573,0.046241617,0.19343925,0.41141215,0.540656005,0.265511213,0.206022136,0.65400589,0.792657559,0.020612862
1.05925559,2.062724741,0.150948598,0.082384227,0.183132555,0.394326881,0.464669346,0.32401546,0.134914814,1.007514702,0.589483601,0.02430894
0.543937459,2.560626256,0.170325728,0.065087529,0.170751904,0.378086208,0.505003318,0.320738951,0.099291708,1.102089239,0.610901667,0.057340271
1.068829983,2.102818896,0.136386938,0.156832145,0.113119154,0.403239917,0.427848477,0.361504655,0.124641454,1.080258041,0.610996558,0.009472789
1.343950574,1.842383429,0.152019425,0.04283592,0.21046096,0.397535998,0.444289445,0.325018688,0.181964809,0.803001396,0.596778481,0.021253385
0.967962253,2.069455698,0.174865444,0.059914863,0.23023923,0.317621503,0.581933776,0.282938157,0.138583076,0.8841882,0.737621388,0.020316445
1.213033438,1.97282583,0.140042978,0.124353484,0.110849431,0.428449704,0.445869803,0.306684713,0.165391353,0.762163655,0.782052861,0.017291333
1.171447363,1.985805235,0.150132392,0.067256432,0.169266185,0.394793852,0.496613747,0.325191244,0.112103596,1.07221635,0.68831295,0.004610968
0.860397409,2.356526343,0.142155865,0.054048673,0.176028007,0.396311978,0.525064861,0.324650315,0.151682902,0.755713992,0.789788369,0.015627205
0.822637087,2.377615271,0.153368824,0.043789375,0.144625545,0.432726531,0.452182341,0.338365109,0.115301167,1.053383227,0.577768742,0.08018381
0.929591552,2.106639412,0.171951378,0.061407808,0.17180168,0.404216987,0.424038686,0.357340448,0.134793066,0.768444673,0.910976121,0.006713003
1.039961525,2.075743456,0.158981855,0.095245749,0.160376442,0.373895622,0.539007223,0.286419033,0.151909842,0.869742685,0.751448739,0.005574531
0.832480308,2.311693328,0.164236682,0.058416072,0.134027144,0.394928943,0.543842356,0.299928378,0.139506849,0.933188664,0.665198786,0.028054774
0.848048168,2.371805004,0.156178216,0.04320543,0.197616847,0.392086249,0.482006176,0.300084989,0.144656697,0.826316992,0.71979822,0.030790132
1.204706106,1.864418942,0.171719548,0.028994507,0.263315385,0.361789184,0.482685522,0.329176929,0.153628443,0.814955843,0.684479831,0.041963787
0.882837784,2.180123125,0.162362417,0.053302968,0.143466866,0.413980588,0.501112831,0.336639778,0.114518375,1.03206037,0.621479137,0.027115215
0.953634376,2.017113616,0.183770681,0.040758122,0.149668304,0.416473402,0.456474452,0.331464916,0.134891805,0.943111661,0.66589912,0.02420417
1.170686482,1.978830336,0.17005795,0.059406437,0.142893317,0.401764304,0.521172105,0.260379282,0.190207596,0.642866526,0.918950147,0.018985575
1.085509939,2.115125506,0.136391168,0.033378642,0.219401452,0.427924586,0.443427029,0.34450102,0.126339762,0.956215666,0.64272,0.08548289
1.017408026,2.06656771,0.169246955,0.062376168,0.175967071,0.367218229,0.502123345,0.326735842,0.130257058,0.944036334,0.714756936,0.040463223
1.218505919,1.997364036,0.14082893,0.098403757,0.096640506,0.445164443,0.44875046,0.340566646,0.119993268,1.037793251,0.594119694,0.013878031
1.12174404,2.038588401,0.153146556,0.042295738,0.14000156,0.44459711,0.46061413,0.316175187,0.155394385,0.838307353,0.739049337,0.033326185
0.940743829,2.064250177,0.163772145,0.051474105,0.133760478,0.441026064,0.455318223,0.330737484,0.124775151,0.953936219,0.681827267,0.006494709
1.03421982,2.047168889,0.155663864,0.063146396,0.177373963,0.409340463,0.433835431,0.354040197,0.161405997,0.763883607,0.717908529,0.016378456
1.027654742,2.019277358,0.165483714,0.068737092,0.118101932,0.398085896,0.51246503,0.329058275,0.155572011,0.786202523,0.729862547,0.050631428
1.044094706,2.086996982,0.160308577,0.055566867,0.20884706,0.386248366,0.454708238,0.343216106,0.144450798,0.797824441,0.756888715,0.004496267
0.883432074,2.29504471,0.15223768,0.023294647,0.185520622,0.447347438,0.429507278,0.334546618,0.151111873,0.787529262,0.742622309,0.004284223
0.883282148,2.169639019,0.180444946,0.003501261,0.152990395,0.443238231,0.410151845,0.418040659,0.099746348,0.947763804,0.706248243,0.020512553
1.156276745,1.961098879,0.15801428,0.067948275,0.16137192,0.39928071,0.508312989,0.276713598,0.17853539,0.709123146,0.797485629,0.021300506
1.292220218,1.968653469,0.133325867,0.055846142,0.169109343,0.447534021,0.420907127,0.34322532,0.151913964,0.741837049,0.814562133,0.020592726
1.202289259,2.050506486,0.130662952,0.055326687,0.229191593,0.382125841,0.474409555,0.348191982,0.140129632,0.872875079,0.715297148,0.067440538
1.093253076,2.06290732,0.151404525,0.02295113,0.141274265,0.464323169,0.476913872,0.322456544,0.134043991,0.953455347,0.548392026,0.063136575
0.855697396,2.238545902,0.164961441,0.076943943,0.235132309,0.315972226,0.573217389,0.274765286,0.135119727,1.049914801,0.667778463,0.005768865
0.983976312,2.201390811,0.149913108,0.049816223,0.17385458,0.426604554,0.457059608,0.305030828,0.147156292,0.990266291,0.575253619,0.026384766
1.02913717,2.184165018,0.143507976,0.043619732,0.247041693,0.400428942,0.400644725,0.368945628,0.135919068,0.929309171,0.653482609,0.034226684
1.319480388,1.92185986,0.145501566,0.057916983,0.171571461,0.417486463,0.46558335,0.290704378,0.171284489,0.905069357,0.609543154,0.01861665
1.134133763,1.985688127,0.148879946,0.066181789,0.211585659,0.39820538,0.46537371,0.311023327,0.124499883,1.138265001,0.478014622,0.025480154
0.794665141,2.366676421,0.154125553,0.06440708,0.166088494,0.428863753,0.40310172,0.356671167,0.132267291,1.000026097,0.614067352,0.013626802
1.079680874,1.976585908,0.167403674,0.076392393,0.160990632,0.395888422,0.469343419,0.327799963,0.136324734,0.9173871,0.648228869,0.020652286
0.98609146,2.217650498,0.143985377,0.047879856,0.166874398,0.421586956,0.475898217,0.304574539,0.184393493,0.696535036,0.713889198,0.086746827
1.005094988,2.245304832,0.139167288,0.056292941,0.146169193,0.423602524,0.499948924,0.291249112,0.187269628,0.739659297,0.700524861,0.064886947
1.14257778,1.954136762,0.149277203,0.073217263,0.26325954,0.347409917,0.503778089,0.314029882,0.170865067,0.762143199,0.575688558,0.064939512
1.467998164,1.727161985,0.147718572,0.064132553,0.136154663,0.44566206,0.457438861,0.297624683,0.200405232,0.570582029,0.875644835,0.05392252
1.408627843,1.873239573,0.138789659,0.065439636,0.308092736,0.317561395,0.568674028,0.26619948,0.178850087,0.72372447,0.774127215,0.040273563
1.17082076,2.027437509,0.155715745,0.055071568,0.149576509,0.408736683,0.48038006,0.304963432,0.177655906,0.712067205,0.794429229,0.011009849
0.806631597,2.406584918,0.142327646,0.076336843,0.118748053,0.459577712,0.424002009,0.327604984,0.147755801,0.908011379,0.694653137,0.046971222
1.490006609,1.784525136,0.145527193,0.049289622,0.155912128,0.447190937,0.427135143,0.323766838,0.156472199,0.726915933,0.811807871,0.051045531
1.048225196,2.137977509,0.145568018,0.062950148,0.154721106,0.429690275,0.452310154,0.333619301,0.172118099,0.585607376,0.935340284,0.016908015
1.28338424,1.898225532,0.139483272,0.057021316,0.212752431,0.393421665,0.502179878,0.27118143,0.202704233,0.554075771,0.888942489,0.053171034
0.944106848,2.239881089,0.148741794,0.045701456,0.150249892,0.438021354,0.462217696,0.317401176,0.144044084,0.991571116,0.54345278,0.027970896
1.209832814,1.910739546,0.156460992,0.05753405,0.181013061,0.411844813,0.473208813,0.315003548,0.160295108,0.76521122,0.793108302,0.024488487
1.000513739,2.091033023,0.160821066,0.072129594,0.175470894,0.371769546,0.488825636,0.35011446,0.133855431,0.869792606,0.729849747,0.007338989
1.14122261,1.805909687,0.18542483,0.049373281,0.174447872,0.391501125,0.484567677,0.31771779,0.128028822,0.988059205,0.616648355,0.020042071
1.084375349,2.096408708,0.151591145,0.02676296,0.257558307,0.383890725,0.496612636,0.30898601,0.13406974,0.944343097,0.654284366,0.022578996
1.374641084,1.884666854,0.144565454,0.074106299,0.198398363,0.390536465,0.480297954,0.275242724,0.155865578,0.914203222,0.767316258,0.010867844
1.103618455,1.908301469,0.164857316,0.08799114,0.191062367,0.381735771,0.456012855,0.320450214,0.15375126,0.790912697,0.815070341,0.008875409
0.961348938,2.147600981,0.163266311,0.030710344,0.159486743,0.4471148,0.408466532,0.353240891,0.125562619,0.910415454,0.734876494,0.010916469
0.986865338,2.098936155,0.160137137,0.054334777,0.141336851,0.407985419,0.513387364,0.323217556,0.149802577,0.729422655,0.810674408,0.021757643
1.342184865,1.828940048,0.151517856,0.105324358,0.148882559,0.381296359,0.481829668,0.301958106,0.181712408,0.677826394,0.836914897,0.045880227
0.967064112,2.166443626,0.154751302,0.052854324,0.119061996,0.470738289,0.428580781,0.313612043,0.190100393,0.700167239,0.715770493,0.02210131
1.155563502,1.968295735,0.155992216,0.064671237,0.152537138,0.421021131,0.422663113,0.347203332,0.161383939,0.732270896,0.797470453,0.018697675
1.065014963,1.99990083,0.163222791,0.026807224,0.24911366,0.348532944,0.570789159,0.28381117,0.180851193,0.569568776,0.860215122,0.101566639
0.743589492,2.285815086,0.169592974,0.054790517,0.144065203,0.399889265,0.480488256,0.367244535,0.116258707,0.935363938,0.652304893,0.028480961
1.16140063,1.920029263,0.162252927,0.058743429,0.177447249,0.40442209,0.432634613,0.344999312,0.150608358,0.88373548,0.6323654,0.015076221
1.054299206,1.94918661,0.170792299,0.055554269,0.163683019,0.403489346,0.50461077,0.297827102,0.152062388,0.80200209,0.794822761,0.029743286
1.230718652,1.773982874,0.167334552,0.045131597,0.260203495,0.369585248,0.507312672,0.290916226,0.13019168,0.96008587,0.668426911,0.029181907
1.195837748,1.929737406,0.153259408,0.066730274,0.224101879,0.379052812,0.476062741,0.298773788,0.128130724,1.088183335,0.652565078,0.009488415
1.284869028,1.714074412,0.188065341,0.046692335,0.123153693,0.400583462,0.53836341,0.283582466,0.1629939,0.811871806,0.751475159,0.017803129
0.992594061,2.144266067,0.152956466,0.055040835,0.21852533,0.372346491,0.541173652,0.267644938,0.160112543,0.949142624,0.627734659,0.015924428
1.125276665,2.041305703,0.145041937,0.073579077,0.189196585,0.417276362,0.435649587,0.321560924,0.13690147,0.887326727,0.813540022,0.018205373
1.38427747,1.884018511,0.144711492,0.052710534,0.172174601,0.430489336,0.421563996,0.335896038,0.165633912,0.773719443,0.777927343,0.017263835
1.074104983,2.100291493,0.139943742,0.102713418,0.179586545,0.349051334,0.548947242,0.296400089,0.154798446,0.895606993,0.698429018,0.011503462
1.004502269,2.111663231,0.151640139,0.055904514,0.173175596,0.429318978,0.444347303,0.30830445,0.168210952,0.734946953,0.780598726,0.041139046
0.929793491,2.265787947,0.152714871,0.062714216,0.147622804,0.422245898,0.468029319,0.301765377,0.16975098,0.762895061,0.722944352,0.022739479
0.954247951,2.155160715,0.165201113,0.04935382,0.132773488,0.446202915,0.416457087,0.368211366,0.133928388,0.742920901,0.712891645,0.116934413
0.917545678,2.431681332,0.134621613,0.075648329,0.136926115,0.426093417,0.461891241,0.313994124,0.17685345,0.6454903,0.913817426,0.020286721
0.868218595,2.227857912,0.157360775,0.072429657,0.206763543,0.374935785,0.463124318,0.315878095,0.143291465,0.998234762,0.696206861,0.010736565
1.270233801,1.873691796,0.154034394,0.06757598,0.197496201,0.378509714,0.496289427,0.323139582,0.149097427,0.718700415,0.855383923,0.007958264
1.190959511,1.878152082,0.172885754,0.054765886,0.143057919,0.437089436,0.438221175,0.322063742,0.101610877,1.204059115,0.605477588,0.018129915
0.973174501,2.109879239,0.160088016,0.055479076,0.180597239,0.402314537,0.477408627,0.308253931,0.157156266,0.836323533,0.746248317,0.01647334
1.208003316,1.957732968,0.145904101,0.092042426,0.163105854,0.371375545,0.524944031,0.314653728,0.122420504,1.127929535,0.672899219,0.013140055
0.940815909,2.128376967,0.165673226,0.054454665,0.154010783,0.398036237,0.504086036,0.307781972,0.14685009,0.867994763,0.743593019,0.014737281
1.235451094,1.928927913,0.154531608,0.061571641,0.223520144,0.376767924,0.46608541,0.328293046,0.164439491,0.673600296,0.772735621,0.002146819
1.025407198,1.971225932,0.180783738,0.04885468,0.159539025,0.401394598,0.422827993,0.362521133,0.143380522,0.930496686,0.623643294,0.020138615
0.897364285,2.320768339,0.152767234,0.077148736,0.074052365,0.441086441,0.484873329,0.32862276,0.152874205,0.857150662,0.55921715,0.081576478
0.910267668,2.294927326,0.159855003,0.081239521,0.130405794,0.402464149,0.46087586,0.307828879,0.161808245,0.808554035,0.758848529,0.013103638
0.865232772,2.226061027,0.157748262,0.05606824,0.199119539,0.38569803,0.482968177,0.304936287,0.118538765,1.204682275,0.553286297,0.020083884
1.074472267,2.060893662,0.143918335,0.062511082,0.17537834,0.419752871,0.440801848,0.35462713,0.11725495,0.931466768,0.804699519,0.017689574
0.941354618,2.137560655,0.16110813,0.059608716,0.075318993,0.499849511,0.421257787,0.302313796,0.158236597,0.962700038,0.594651917,0.010995711
1.118722479,2.085868385,0.147359553,0.047429576,0.163570866,0.431167874,0.475698254,0.299662676,0.151736181,0.800437313,0.731423728,0.02150352
0.955039018,2.142467904,0.158275564,0.059004264,0.12326332,0.443365457,0.431130164,0.333203822,0.163523515,0.825958481,0.724738224,0.02006819
0.929347608,2.092881098,0.172393294,0.061756794,0.15971425,0.388676253,0.514334863,0.305517763,0.150780814,0.843412889,0.710935629,0.020381991
1.329758647,1.788131457,0.153629763,0.041211032,0.130429924,0.457805109,0.464943825,0.372787167,0.101913794,0.909036306,0.786751973,0.005751267
0.984857145,2.238943049,0.139102276,0.077124335,0.116244538,0.444962699,0.435926753,0.353003645,0.131365077,0.919406163,0.696986194,0.041542347
1.016333025,2.179369096,0.165254219,0.055836037,0.116997773,0.439484893,0.405850849,0.355097807,0.125129906,0.93204046,0.847726603,0.009290409
1.087169794,1.981132104,0.163290139,0.057702776,0.150157141,0.409858174,0.493907153,0.293127961,0.140476316,0.982085124,0.623108707,0.039791865
0.82456589,2.369048248,0.154130643,0.007126056,0.164114555,0.437836451,0.473695446,0.322742103,0.146403988,0.947569261,0.473877823,0.123794036
1.150709868,1.958588205,0.155230557,0.074993533,0.189387555,0.407373302,0.450880614,0.309726467,0.143314377,0.894402507,0.696328641,0.009075801
1.19217522,1.822803061,0.168417381,0.050591888,0.181613444,0.396036007,0.48702128,0.321564977,0.118892036,0.975988874,0.759352687,0.012715549
0.94486185,2.122232673,0.159649724,0.068038766,0.208647172,0.353164967,0.553802272,0.292222429,0.175741289,0.69858268,0.668003791,0.056606924
1.071245329,2.023424103,0.141097878,0.053484835,0.14909263,0.477481733,0.391730329,0.381844827,0.110610309,0.979240183,0.565285311,0.116345631
0.970528117,2.145663439,0.162121382,0.045709169,0.154009826,0.426796861,0.434702799,0.335663093,0.143291563,0.947768696,0.563999552,0.091241033
1.145385275,2.056956201,0.147476937,0.080359724,0.151042356,0.403903223,0.469839045,0.335539155,0.125116932,0.953596188,0.658536571,0.024119184
1.050436312,2.076935847,0.163405969,0.053057093,0.129761289,0.429441528,0.446943784,0.339353969,0.151774766,0.775903858,0.65980414,0.099493818
0.922447973,2.239663991,0.146878324,0.054900802,0.129944666,0.448762979,0.458511334,0.320979971,0.114607743,1.219107445,0.541952381,0.01527526
1.074197755,2.083930171,0.14260808,0.063781995,0.175805234,0.42230737,0.444010824,0.351042992,0.131970939,0.981884294,0.607470088,0.017245977
1.238799594,1.965179441,0.139347276,0.024640375,0.082764276,0.523385657,0.450919483,0.300844898,0.143622637,0.949044829,0.606056257,0.102359306
0.932584279,2.219360591,0.1606285,0.049881825,0.139400476,0.406122016,0.546266261,0.264472709,0.172707989,0.823753451,0.773516522,0.018563653
0.943406583,2.044561215,0.175890682,0.035270198,0.192126913,0.401552047,0.480691055,0.291048701,0.13207271,0.953390934,0.749705706,0.010464168
1.146676751,1.97067029,0.163917258,0.051526067,0.173547708,0.412331686,0.428226212,0.355826127,0.129098889,0.851054258,0.801605272,0.01688035
0.970095945,2.157538137,0.159674836,0.059233682,0.098637187,0.44349898,0.50688148,0.304011345,0.129969621,0.845307278,0.836271123,0.019417531
0.924369312,2.171896939,0.157169011,0.061244896,0.153890571,0.425233828,0.424287277,0.343385091,0.172500571,0.654193292,0.794743332,0.016125906
1.006387766,2.084693589,0.181152793,0.03406637,0.150367804,0.381356246,0.535954956,0.290381803,0.159060434,0.803013593,0.722785765,0.020131195
1.072427757,1.97613652,0.175731259,0.039284682,0.111933253,0.434772014,0.473252217,0.318040722,0.154649874,0.769620528,0.79758554,0.014684619
1.191477524,1.984406343,0.145829278,0.097695696,0.121549262,0.434327843,0.459107878,0.305418382,0.14688401,0.81226638,0.810091033,0.021310004
1.111498584,2.070388357,0.159457243,0.050047717,0.159107678,0.40700467,0.506536121,0.2924131,0.154265159,0.762281822,0.804968525,0.020867493
1.070420811,2.136502162,0.156616705,0.05779751,0.159357489,0.390225927,0.496433131,0.327098789,0.142251417,0.827985907,0.771376368,0.02695896
0.975921282,2.051941945,0.175962171,0.053973936,0.141157143,0.43695422,0.44617555,0.290982154,0.170109577,0.874056272,0.598667451,0.014720757
1.227400348,1.956278799,0.161703836,0.048936104,0.149376335,0.410687964,0.44000211,0.342307075,0.160812201,0.724268583,0.857269619,0.018280266
1.055537071,1.891626918,0.176939863,0.06378153,0.195037094,0.375703538,0.486156187,0.297445528,0.158942354,0.863836623,0.746646424,0.015937194
1.279307596,2.060750847,0.135025847,0.067092397,0.186180971,0.415648164,0.456047739,0.338973934,0.134613974,0.691839698,0.910528768,0.023904005
0.84729912,2.296427411,0.158158692,0.051290056,0.173122545,0.410114069,0.46621964,0.306795038,0.149369118,0.892148643,0.671462199,0.022181015
0.934357995,2.176913926,0.160076174,0.092322386,0.082365062,0.449185307,0.438847768,0.31709082,0.166099037,0.870098811,0.622375948,0.01041435
1.087630296,1.977996494,0.166869311,0.054797972,0.133066397,0.408367195,0.509777863,0.321069857,0.143284028,0.874203838,0.747821899,0.014178761
0.957527445,2.142601011,0.161740419,0.051797031,0.122943652,0.451216421,0.429484558,0.310465162,0.167167452,0.766344246,0.766978207,0.020488714
1.106196941,1.998219738,0.152047663,0.059383866,0.197303187,0.407057425,0.427148231,0.375088839,0.134491136,0.76436978,0.840080168,0.021669523
0.82033464,2.263899122,0.158101894,0.041914663,0.138332599,0.453454603,0.437805388,0.337358017,0.123244727,0.972607085,0.643986283,0.029459857
0.991687026,2.118487786,0.154505479,0.052323416,0.182984622,0.414802826,0.476150917,0.298998823,0.163624023,0.809315349,0.659242978,0.029971173
1.215989827,1.972920063,0.144442437,0.130879156,0.1607551,0.338358045,0.57384994,0.297828886,0.156404134,0.547402971,0.971244878,0.071620312
0.856920932,2.19284009,0.171536679,0.064091925,0.057454268,0.46425474,0.465252103,0.332796735,0.117632558,1.052882284,0.667322159,0.010321137
1.202221163,1.896189289,0.161644848,0.064693183,0.114368006,0.433307891,0.475738389,0.317151558,0.133197987,0.979071657,0.656073463,0.023915064
1.023048507,2.11832552,0.149490359,0.051558394,0.151720346,0.421162488,0.484064669,0.319045812,0.166467704,0.784861409,0.655680481,0.023883327
1.161807859,2.045169352,0.142999091,0.068411897,0.206643125,0.364131004,0.55591918,0.29539791,0.148593218,0.820079064,0.71207999,0.035473067
1.185283147,1.949355706,0.152466906,0.050720345,0.181685235,0.419302293,0.466249933,0.281262696,0.193352264,0.679100025,0.6982612,0.020130823
1.052881574,2.076536025,0.148382971,0.055533191,0.136326306,0.473154358,0.38069721,0.343156934,0.145381088,0.961076014,0.679269226,0.011354842
0.863829809,2.249381536,0.154014526,0.060398365,0.183207008,0.410822109,0.476432414,0.274349011,0.156897706,0.884439382,0.74708794,0.015424214
1.018712671,2.014419462,0.171408785,0.049538569,0.186981912,0.387494377,0.468329469,0.324399056,0.148273272,0.800839836,0.865894019,0.015138736
1.096551743,2.019216507,0.165912565,0.042740607,0.163558585,0.435850045,0.4465093,0.279190299,0.166894869,0.866281695,0.670857214,0.021644441
1.045685785,2.036452963,0.161328281,0.066792036,0.123047818,0.431926323,0.462265317,0.31337313,0.164502156,0.750572439,0.796594138,0.015403458
0.961020978,2.119608601,0.153825151,0.062015651,0.163438853,0.435219366,0.444440632,0.304585551,0.181626447,0.772876487,0.638328842,0.017063801
1.167488433,2.00378355,0.150359254,0.07011608,0.174440574,0.429377329,0.39610366,0.360006231,0.14465016,0.830956304,0.703070479,0.016481425
0.685778289,2.424082344,0.152726454,0.106098641,0.143911644,0.400965791,0.471048842,0.322097421,0.132939167,1.011202606,0.560629438,0.082131568
1.097298104,1.932549202,0.169544312,0.070270755,0.156109659,0.40868633,0.430256404,0.335364172,0.173768575,0.670143193,0.834544036,0.013981064
1.479636198,1.554941688,0.182514578,0.051522797,0.132503372,0.411022072,0.518613196,0.277356464,0.18228461,0.480339674,0.989122444,0.061656806
0.955382552,2.229903775,0.155829376,0.059709916,0.195301994,0.391198915,0.428647976,0.376052929,0.093641401,1.178483562,0.562062227,0.019178733
1.431827087,1.78589449,0.151179862,0.043960978,0.209344497,0.394908741,0.458001752,0.363760574,0.147862881,0.76285058,0.873290006,0.011412573
1.058046957,2.149683091,0.157401533,0.078431813,0.119476999,0.419158898,0.454635756,0.312599026,0.121690412,1.15358176,0.545585747,0.015615688
0.945965035,2.2025121,0.157260478,0.062223837,0.18381041,0.383713526,0.512357697,0.305051153,0.170007425,0.757761215,0.669446403,0.027984226
1.392962093,1.889492745,0.136017708,0.076982541,0.20586745,0.384764708,0.472609681,0.306224092,0.16576624,0.788928069,0.772598003,0.012127711
0.986192213,2.178862686,0.157794014,0.069044568,0.146695016,0.410888027,0.459630747,0.323279005,0.147923411,0.809414597,0.775822183,0.013996222
1.179960355,2.1324304,0.114142759,0.059714957,0.205398406,0.45953785,0.41204228,0.329606842,0.134087528,0.865353875,0.887733607,0.006866659
1.454806799,1.736119114,0.155623098,0.054370725,0.175718252,0.39662392,0.493386536,0.312492061,0.183767807,0.674644767,0.791876497,0.065386825
1.029028788,1.977197665,0.182360267,0.03877962,0.167471079,0.413252152,0.471321273,0.289278384,0.175414847,0.762571721,0.762570232,0.00991726
0.892517959,2.169109001,0.16245018,0.038964307,0.190170478,0.404508008,0.475520629,0.319834913,0.145134731,0.971731854,0.512600059,0.10364318
1.099039919,1.913293849,0.177835989,0.05025517,0.166665073,0.406425629,0.496336071,0.276273259,0.157809695,0.833285665,0.801402102,0.017477717
1.509817806,1.607564526,0.174124532,0.041152499,0.165516336,0.39316882,0.495377515,0.310931324,0.147354165,0.8819827,0.783400571,0.008189239
1.024729522,2.051740882,0.148893341,0.066537819,0.137616373,0.452383396,0.4407535,0.33782439,0.113580431,1.011772886,0.58874516,0.028246321
0.912797995,2.347286615,0.130452377,0.072677572,0.186493742,0.410969579,0.4680124,0.308189307,0.131223486,1.08054555,0.605879275,0.010231345
0.824437479,2.251323406,0.165060835,0.053734866,0.146085508,0.444527667,0.409702159,0.319604323,0.159849602,0.920515683,0.608602965,0.010079
1.124108678,1.998938924,0.162961197,0.053417285,0.209411463,0.389454302,0.434665517,0.362686507,0.116124277,1.026415535,0.747819168,0.000746369
1.097365699,1.968717431,0.159768668,0.07896389,0.126027521,0.442335115,0.43167619,0.32192671,0.152016657,0.929179522,0.602875313,6.76E-06
1.078277432,2.064439277,0.162035183,0.064356168,0.116925705,0.425874827,0.480977403,0.316666911,0.161008417,0.60317439,0.96526161,0.018044412
1.099976123,1.985322905,0.153773828,0.122595225,0.13386285,0.400297661,0.47565423,0.306097895,0.122418816,1.142654402,0.510767021,0.018441304
0.957383383,2.17728389,0.146971985,0.071280468,0.176656188,0.418299819,0.470181499,0.288974808,0.16707722,0.792636659,0.739258774,0.018624335
0.953217936,2.198704668,0.147151585,0.046415087,0.197904423,0.405033729,0.479705932,0.303225551,0.19051229,0.584309863,0.973901233,0.00517845
